Book_Name,book_id,guten_genre,Author_Name,postive,neutral,negative,sentence_length,TTR,person_count,she_pronoun,he_pronoun,ease_of_readability,class
The World Before Them: A Novel. Volume 1 (of 3),pg42165.epub,Literary,Moodie| Susanna,0.16700000000000000,0.7140000000000000,0.12,2873,0.870291292927673,117,206,153,78.8,4
The World Before Them: A Novel. Volume 3 (of 3),pg42174.epub,Literary,Moodie| Susanna,0.182,0.684,0.134,2343,0.868051903307678,144,139,158,76.11,4
The Shadow of a Sin,pg42320.epub,Literary,Brame| Charlotte M.,0.193,0.693,0.114,4145,0.866539418428849,110,256,182,81.97,4
Justin Wingate- Ranchman,pg42423.epub,Western Stories,Whitson| John Harvey,0.139,0.774,0.087,4769,0.862526959699543,141,163,348,80.11,7
Barbara Rebell,pg42462.epub,Literary,Lowndes| Marie Belloc,0.157,0.7560000000000000,0.087,4679,0.87372864523591,222,283,299,75.77,4
Lady Eureka- The Mystery: A Prophecy of the Future. Volume 1,pg42491.epub,Literary,Williams| Robert Folkestone,0.174,0.733,0.09300000000000000,2164,0.867052337546964,101,80,226,65.81,4
Lady Eureka- The Mystery: A Prophecy of the Future. Volume 2,pg42492.epub,Literary,Williams| Robert Folkestone,0.172,0.7290000000000000,0.098,2508,0.860497717921158,92,52,196,66.16,4
Lady Eureka- The Mystery: A Prophecy of the Future. Volume 3,pg42493.epub,Literary,Williams| Robert Folkestone,0.171,0.7120000000000000,0.11600000000000000,2765,0.863195391284693,94,103,168,66.84,4
Miracle Gold: A Novel (Vol. 2 of 3),pg42496.epub,Literary,Dowling| Richard,0.145,0.757,0.098,2817,0.863881910041604,88,80,198,79.49,4
Miracle Gold: A Novel (Vol. 1 of 3),pg42498.epub,Literary,Dowling| Richard,0.128,0.7760000000000000,0.096,3329,0.863231049568854,82,117,174,80.34,4
Miracle Gold: A Novel (Vol. 3 of 3),pg42499.epub,Literary,Dowling| Richard,0.141,0.752,0.107,3106,0.8594346758501510,75,73,184,80.55,4
Blackthorn Farm,pg42519.epub,Literary,Applin| Arthur,0.136,0.764,0.1,5852,0.866566172214011,126,160,343,81.78,4
Narcissus,pg42533.epub,Literary,Scott| Evelyn,0.14,0.726,0.134,4654,0.861499212098483,95,204,261,82.64,4
The Narrow House,pg42534.epub,Literary,Scott| Evelyn,0.12300000000000000,0.74,0.13700000000000000,5094,0.8685590693507650,81,201,185,84.28,4
Yonder,pg42536.epub,Literary,Young| E. H.,0.16700000000000000,0.732,0.10100000000000000,7893,0.858659440536069,110,401,314,93.71,4
The Deacon: An Original Comedy Drama in Five Acts,pg42581.epub,Literary,Dale| Horace C.,0.163,0.726,0.11200000000000000,2769,0.897321889280722,322,40,88,87.14,4
Tales and Fantasies,pg426.epub,Literary,Stevenson| Robert Louis,0.13,0.747,0.12300000000000000,2717,0.856395440952218,149,92,307,79.52,4
The Luminous Face,pg42714.epub,Detective and Mystery,Wells| Carolyn,0.139,0.743,0.11700000000000000,5694,0.87198580903863,139,161,257,86.11,1
Tempest-Driven: A Romance (Vol. 1 of 3),pg42750.epub,Literary,Dowling| Richard,0.115,0.77,0.115,2423,0.8637744530497240,50,86,161,80.72,4
Tempest-Driven: A Romance (Vol. 2 of 3),pg42751.epub,Literary,Dowling| Richard,0.11600000000000000,0.774,0.11,2143,0.859078725401413,79,37,141,78.79,4
Tempest-Driven: A Romance (Vol. 3 of 3),pg42752.epub,Literary,Dowling| Richard,0.132,0.752,0.11700000000000000,2365,0.867702917697006,64,105,107,81.4,4
Swords Reluctant,pg42763.epub,Literary,Pemberton| Max,0.138,0.778,0.084,5597,0.865443499027579,209,188,266,81.27,4
It Pays to Smile,pg42772.epub,Literary,Putnam| Nina Wilcox,0.146,0.7710000000000000,0.083,5329,0.86911167430872,162,211,257,81.04,4
The Mystery of the Clasped Hands: A Novel,pg42807.epub,Detective and Mystery,Boothby| Guy,0.138,0.7880000000000000,0.07400000000000000,3703,0.856619163663532,146,112,291,77.65,1
Great Porter Square: A Mystery. v. 1,pg42905.epub,Detective and Mystery,Farjeon| B. L.,0.133,0.7560000000000000,0.111,2906,0.863317742492721,78,141,172,80.38,1
Great Porter Square: A Mystery. v. 2,pg42906.epub,Detective and Mystery,Farjeon| B. L.,0.159,0.721,0.11900000000000000,2714,0.856771738156521,54,139,140,80.53,1
Great Porter Square: A Mystery. v. 3,pg42907.epub,Detective and Mystery,Farjeon| B. L.,0.136,0.7510000000000000,0.113,2469,0.858134642803551,41,129,187,79.38,1
The Last of Their Race,pg42926.epub,Literary,Swan| Annie S.,0.14800000000000000,0.7710000000000000,0.081,6904,0.867553981332309,213,317,279,81.49,4
Guy Kenmore's Wife- and The Rose and the Lily,pg43037.epub,Literary,Miller| Mrs. Alex. McVeigh,0.17800000000000000,0.672,0.15,7711,0.879922502996405,202,377,305,82.42,4
Devota,pg43080.epub,Literary,Evans| Augusta J.,0.17300000000000000,0.6990000000000000,0.128,560,0.885094915517602,64,46,54,64.26,4
Hugh Crichton's Romance,pg43162.epub,Literary,Coleridge| Christabel R.,0.183,0.726,0.091,7063,0.877181333665733,273,296,327,80.72,4
Blade-O'-Grass. Golden Grain. and Bread and Cheese and Kisses.,pg43190.epub,Christmas Stories,Farjeon| B. L.,0.16700000000000000,0.7440000000000000,0.08900000000000000,8933,0.868885854777174,201,335,407,81.26,0
Mrs. Severn: A Novel- Vol. 1 (of 3),pg43449.epub,Literary,Carter| Mary Elizabeth,0.14400000000000000,0.77,0.086,2887,0.8691890432308,135,203,174,82.0,4
The Gypsy Queen's Vow,pg43489.epub,Literary,Fleming| May Agnes,0.162,0.716,0.122,9168,0.883815685772318,375,393,330,81.7,4
Flora Adair- Love Works Wonders. Vol. 1 (of 2),pg43498.epub,Literary,Donelan| A. M.,0.17800000000000000,0.74,0.081,2953,0.873523231281675,210,214,218,77.53,4
Flora Adair- Love Works Wonders. Vol. 2 (of 2),pg43499.epub,Literary,Donelan| A. M.,0.175,0.731,0.094,2419,0.87051648223376,164,216,244,76.71,4
The Adventurers,pg43716.epub,Sea and Adventure,Aimard| Gustave,0.151,0.733,0.11600000000000000,5512,0.864243917153574,148,121,312,67.76,6
Munster Village,pg43743.epub,Literary,Hamilton| Lady Mary,0.21,0.701,0.08900000000000000,1639,0.8685287676805560,199,152,162,62.84,4
The Prairie Flower: A Tale of the Indian Border,pg43925.epub,Western Stories,Aimard| Gustave,0.14800000000000000,0.733,0.11900000000000000,5501,0.866798416495568,100,128,299,77.24,7
First Love: A Novel. Vol. 1 of 3,pg44018.epub,Literary,Loudon| Mrs.,0.151,0.764,0.085,1994,0.873279414472954,151,148,251,74.78,4
The Eve of All-Hallows- Adelaide of Tyrconnel- v. 3 of 3,pg44264.epub,Literary,Hartstonge| Matthew Weld,0.16400000000000000,0.741,0.095,945,0.861924386587083,263,24,89,62.12,4
Wanted: A Husband. A Novel,pg44326.epub,Literary,Adams| Samuel Hopkins,0.155,0.748,0.09700000000000000,4398,0.881429596405156,166,237,181,84.2,4
The Bee Hunters: A Tale of Adventure,pg44375.epub,Sea and Adventure,Aimard| Gustave,0.135,0.746,0.11800000000000000,4146,0.863549992008479,146,85,309,67.75,6
The Rebel Chief: A Tale of Guerilla Life,pg44421.epub,Literary,Aimard| Gustave,0.156,0.738,0.105,6262,0.865598550985429,198,84,387,68.7,4
The Smuggler Chief: A Novel,pg44454.epub,Sea and Adventure,Aimard| Gustave,0.14,0.755,0.105,4853,0.856775939806977,187,92,339,64.06,6
The Stoneground Ghost Tales - Compiled from the recollections of the reverend Roland Batchel- the vicar of the parish.,pg44581.epub,Ghost and Horror,Swain| E. G.,0.107,0.815,0.077,1914,0.842700374590655,87,36,221,73.48,2
Held to Answer: A Novel,pg44633.epub,Literary,MacFarlane| Peter Clark,0.146,0.7560000000000000,0.098,8538,0.864179846512299,265,259,496,67.24,4
The Prodigal Village: A Christmas Tale,pg44796.epub,Christmas Stories,Bacheller| Irving,0.152,0.765,0.083,1901,0.85557664100995,130,53,110,80.46,0
Little Golden's Daughter- The Dream of a Life Time,pg44803.epub,Literary,Miller| Mrs. Alex. McVeigh,0.162,0.6780000000000000,0.16,4610,0.873653684501541,119,243,179,81.58,4
Kathleen's Diamonds- She Loved a Handsome Actor,pg44819.epub,Literary,Miller| Mrs. Alex. McVeigh,0.18,0.6680000000000000,0.152,4707,0.871676544913084,158,300,273,80.83,4
Wild Margaret,pg44828.epub,Literary,Garvice| Charles,0.165,0.736,0.099,9265,0.864293462934568,187,298,385,92.55,4
The Mark of Cain,pg44841.epub,Detective and Mystery,Wells| Carolyn,0.14400000000000000,0.747,0.109,5932,0.871673321600748,158,173,340,85.17,1
The Man Who Fell Through the Earth,pg44872.epub,Detective and Mystery,Wells| Carolyn,0.14800000000000000,0.758,0.094,4578,0.868971129467761,94,199,257,84.45,1
A Man's World,pg44878.epub,Literary,Edwards| Albert,0.14300000000000000,0.747,0.11,6797,0.863639743485418,227,176,204,81.57,4
The Mystery Girl,pg44984.epub,Detective and Mystery,Wells| Carolyn,0.136,0.754,0.11,5088,0.875408508610895,143,251,269,84.44,1
A Mock Idyl,pg45042.epub,Literary,Ross| Percy,0.184,0.725,0.091,1129,0.8787637273604360,60,82,109,80.57,4
The Red River Half-Breed: A Tale of the Wild North-West,pg45047.epub,Western Stories,Aimard| Gustave,0.136,0.754,0.111,4383,0.872008225220162,214,77,311,77.75,7
Farewell,pg45104.epub,Literary,Stacpoole| William Henry,0.151,0.785,0.064,630,0.853756853605547,36,47,34,75.72,4
The Guide of the Desert,pg45401.epub,Western Stories,Aimard| Gustave,0.149,0.7440000000000000,0.107,3318,0.85943004704609,140,33,264,67.82,7
The Insurgent Chief,pg45402.epub,Literary,Aimard| Gustave,0.151,0.752,0.09700000000000000,4512,0.860568525956627,142,67,343,68.1,4
The Flying Horseman,pg45403.epub,Literary,Aimard| Gustave,0.156,0.742,0.102,3476,0.865307305768906,90,48,269,77.98,4
Deadwood Dick Jr. Branded- Red Rover at Powder Pocket.,pg45618.epub,Western Stories,Wheeler| Edward L.,0.131,0.725,0.14400000000000000,1983,0.851392737369098,41,25,123,90.51,7
The Curved Blades,pg45622.epub,Detective and Mystery,Wells| Carolyn,0.146,0.74,0.114,5204,0.872812690174828,156,249,260,82.43,1
Stolen Idols,pg45636.epub,Detective and Mystery,Oppenheim| E. Phillips,0.14,0.7810000000000000,0.08,6100,0.872114947479033,130,133,293,81.07,1
The House on the Moor- v. 1-3,pg45816.epub,Literary,Oliphant| Mrs.,0.154,0.74,0.106,2572,0.867376669647788,130,91,256,76.05,4
The House on the Moor- v. 2-3,pg45817.epub,Literary,Oliphant| Mrs.,0.149,0.743,0.107,2518,0.867979729015142,139,87,259,74.7,4
The House on the Moor- v. 3-3,pg45818.epub,Literary,Oliphant| Mrs.,0.16400000000000000,0.7240000000000000,0.111,623,0.869074781726635,44,35,92,66.23,4
Pretty Geraldine- the New York Salesgirl- Wedded to Her Choice,pg45872.epub,Literary,Miller| Mrs. Alex. McVeigh,0.217,0.6660000000000000,0.11600000000000000,1422,0.867666371321013,50,127,131,79.8,4
The Vanishing of Betty Varian,pg45912.epub,Detective and Mystery,Wells| Carolyn,0.146,0.7510000000000000,0.102,4824,0.876238203156939,118,167,245,84.44,1
The Room with the Tassels,pg46008.epub,Detective and Mystery,Wells| Carolyn,0.136,0.7510000000000000,0.113,4656,0.877486111236115,122,194,208,84.49,1
The Deep Lake Mystery,pg46064.epub,Detective and Mystery,Wells| Carolyn,0.147,0.75,0.10300000000000000,5114,0.868714029384916,105,208,199,84.27,1
The Romantic Lady,pg46217.epub,Literary,Arlen| Michael,0.157,0.731,0.113,2437,0.867075657952047,84,160,200,78.04,4
The Good Time Coming,pg4632.epub,Literary,Arthur| T. S.,0.179,0.732,0.08900000000000000,5359,0.874118800869225,72,157,226,78.48,4
Uncle William: The Man Who Was Shif'less,pg4634.epub,Literary,Lee| Jennette,0.16400000000000000,0.7880000000000000,0.049,4397,0.855974643457205,66,86,186,95.79,4
Harry Blount- the Detective- The Martin Mystery Solved,pg46402.epub,Detective and Mystery,Flanagan| T. J.,0.128,0.778,0.095,2081,0.8681296826745020,76,83,223,78.4,1
White Wolf's Law: A Western Story,pg46457.epub,Western Stories,Dunning| Hal,0.09300000000000000,0.794,0.114,5111,0.8747537787812320,246,85,389,91.62,7
Alone,pg46505.epub,Literary,Harland| Marion,0.172,0.722,0.106,9783,0.8727828953090350,329,444,399,80.75,4
God's Good Man: A Simple Love Story,pg4653.epub,Love and Romance,Corelli| Marie,0.17300000000000000,0.74,0.08800000000000000,11551,0.883713509236176,604,465,536,80.68,5
The Crime Club,pg46566.epub,Detective and Mystery,Holt-White| W.,0.12300000000000000,0.78,0.098,5253,0.863684002947305,113,123,334,77.57,1
At War with Society- Tales of the Outcasts,pg46623.epub,Detective and Mystery,M'Levy| James,0.136,0.762,0.102,3008,0.854070812497202,271,117,209,76.53,1
Outpost,pg4676.epub,Literary,Austin| Jane G.,0.16400000000000000,0.75,0.086,4007,0.872552105846485,266,320,280,89.96,4
The Idol of the Blind: A Novel,pg47211.epub,Literary,Gallon| Tom,0.149,0.758,0.09300000000000000,7165,0.860608473892084,92,266,430,87.75,4
A Country Sweetheart,pg47282.epub,Literary,Russell| Dora,0.152,0.743,0.105,8212,0.868881689880528,165,347,375,82.06,4
When Egypt Went Broke: A Novel,pg4733.epub,Literary,Day| Holman,0.111,0.8030000000000000,0.086,5926,0.860369608376814,139,104,333,79.76,4
Kate Vernon: A Tale. Vol. 1 (of 3),pg47338.epub,Literary,Alexander| Mrs.,0.19,0.731,0.079,1789,0.874452691998196,194,104,101,79.01,4
At the Villa Rose,pg4745.epub,Detective and Mystery,Mason| A. E. W.,0.126,0.775,0.1,6446,0.860204397876004,124,240,231,82.37,1
The Fiction Factory - Being the experience of a writer who- for twenty-two years- has kept a story-mill grinding successfully,pg47455.epub,Literary,Cook| William Wallace,0.14,0.802,0.058000000000000000,2387,0.86156177547674,193,13,177,63.53,4
"Odette's Marriage - A Novel- from the French of Albert Delpit- Translated from the ""Revue des Deux Mondes||"" by Emily Prescott",pg47697.epub,Literary,Delpit| Albert,0.18,0.687,0.133,3044,0.875031050428825,95,175,151,80.83,4
Sekhet,pg47744.epub,Literary,Miller| Irene,0.17,0.722,0.10800000000000000,6727,0.884285299991761,243,412,275,71.67,4
Mirk Abbey- Volume 1 (of 3),pg47771.epub,Literary,Payn| James,0.158,0.742,0.10100000000000000,1860,0.88072984013097,147,137,159,78.05,4
Mirk Abbey- Volume 2 (of 3),pg47772.epub,Literary,Payn| James,0.151,0.7390000000000000,0.11,1801,0.880507248959263,147,130,141,79.58,4
Mirk Abbey- Volume 3 (of 3),pg47773.epub,Literary,Payn| James,0.13700000000000000,0.753,0.11,1646,0.880323345683525,148,115,174,76.08,4
Half a Rogue,pg4790.epub,Literary,MacGrath| Harold,0.153,0.747,0.1,6906,0.875085872704389,157,151,305,83.53,4
Dawn,pg4794.epub,Literary,Adams| Mrs. H. A.,0.184,0.7290000000000000,0.087,5408,0.875653015684576,161,270,205,78.41,4
The Circassian Slave- the Sultan's favorite : a story of Constantinople and the Caucasus,pg4795.epub,Literary,Ballou| Maturin Murray,0.165,0.746,0.08800000000000000,1410,0.853411569224676,46,122,207,69.9,4
A Life for a Life- Volume 1 (of 3),pg47997.epub,Literary,Craik| Dinah Maria Mulock,0.166,0.726,0.10800000000000000,389,0.883378902545126,31,16,32,78.74,4
A Soldier's Daughter- and Other Stories,pg48297.epub,Sea and Adventure,Henty| G. A.,0.11,0.794,0.096,2178,0.860510059958681,58,110,97,84.02,6
A Life for a Life- Volume 2 (of 3),pg48482.epub,Literary,Craik| Dinah Maria Mulock,0.16900000000000000,0.732,0.099,2955,0.87657493229958,113,104,166,79.51,4
A Life for a Life- Volume 3 (of 3),pg48483.epub,Literary,Craik| Dinah Maria Mulock,0.152,0.7290000000000000,0.11800000000000000,3094,0.877126238938732,99,129,195,80.5,4
Tinman,pg48989.epub,Literary,Gallon| Tom,0.13,0.772,0.099,1245,0.834700912112424,25,48,136,88.02,4
Hilda Wade- a Woman with Tenacity of Purpose,pg4903.epub,Literary,Allen| Grant,0.145,0.753,0.102,6840,0.881637906677145,251,228,252,82.5,4
The Lilac Sunbonnet: A Love Story,pg4918.epub,Love and Romance,Crockett| S. R.,0.138,0.7910000000000000,0.071,4722,0.871048447837492,379,199,286,79.57,5
King Midas: a Romance,pg4923.epub,Literary,Sinclair| Upton,0.155,0.737,0.10800000000000000,4608,0.851093434632494,93,293,276,88.16,4
The Fashionable Adventures of Joshua Craig: A Novel,pg4929.epub,Sea and Adventure,Phillips| David Graham,0.172,0.7170000000000000,0.111,5715,0.87494463056102,141,333,346,82.73,6
The Spider and the Fly- An Undesired Love,pg49537.epub,Literary,Garvice| Charles,0.156,0.7440000000000000,0.1,7920,0.866047630812125,201,181,408,82.52,4
Leah Mordecai: A Novel,pg4955.epub,Literary,Abbott| Belle K.,0.18100000000000000,0.695,0.124,3589,0.877579250354115,223,175,191,80.61,4
Chetwynd Calverley - New Edition- 1877,pg49680.epub,Literary,Ainsworth| William Harrison,0.171,0.746,0.083,7235,0.880278925800863,204,248,336,82.61,4
The Desultory Man - Collection of Ancient and Modern British Novels and Romances. Vol. CXLVII.,pg49718.epub,Literary,James| G. P. R.,0.13700000000000000,0.763,0.1,5440,0.858655320318093,420,213,432,70.78,4
The Forgery- Best Intentions.,pg50042.epub,Literary,James| G. P. R.,0.139,0.772,0.08900000000000000,6387,0.871428756156673,256,222,406,76.02,4
Desert Gold,pg502.epub,Western Stories,Grey| Zane,0.124,0.753,0.12300000000000000,8548,0.8749000450131620,176,143,436,82.37,7
The Mystery of the Sycamore,pg50209.epub,Detective and Mystery,Wells| Carolyn,0.151,0.736,0.113,5247,0.869482010533524,107,193,247,85.01,1
Leslie's Loyalty,pg50440.epub,Literary,Garvice| Charles,0.15,0.736,0.114,11705,0.864550035647585,176,389,456,92.69,4
De L'Orme. - The Works of G. P. R. James- Esq.|| Vol. XVI.,pg50688.epub,Literary,James| G. P. R.,0.141,0.759,0.1,5893,0.856963817195502,310,169,523,69.07,4
"The Romance of Elaine - Sequel to ""Exploits of Elaine""",pg5094.epub,Detective and Mystery,Reeve| Arthur B.,0.086,0.8240000000000000,0.09,6501,0.854185667320869,150,201,371,79.18,1
Morley Ernstein- the Tenants of the Heart,pg51251.epub,Literary,James| G. P. R.,0.159,0.754,0.08800000000000000,5618,0.865915003800619,239,252,436,72.6,4
The Fate: A Tale of Stirring Times,pg51455.epub,Literary,James| G. P. R.,0.151,0.753,0.096,5998,0.86996891035319,240,196,395,74.96,4
Margret Howth: A Story of To-day,pg515.epub,Literary,Davis| Rebecca Harding,0.142,0.732,0.126,3484,0.872176925618469,156,142,226,88.45,4
The Exploits of Elaine,pg5151.epub,Detective and Mystery,Reeve| Arthur B.,0.11200000000000000,0.7880000000000000,0.1,5945,0.863329093702115,172,158,368,80.45,1
Delaware- The Ruined Family. Vol. 1,pg51628.epub,Literary,James| G. P. R.,0.149,0.765,0.087,1853,0.866131475005801,142,65,266,59.51,4
Delaware- The Ruined Family. Vol. 2,pg51629.epub,Literary,James| G. P. R.,0.125,0.772,0.10400000000000000,2227,0.862385863903948,93,87,256,70.99,4
Delaware- The Ruined Family. Vol. 3,pg51630.epub,Literary,James| G. P. R.,0.133,0.753,0.114,1969,0.860949075999121,123,59,273,69.84,4
Innocent : her fancy and his fact,pg5165.epub,Love and Romance,Corelli| Marie,0.19400000000000000,0.7070000000000000,0.1,8140,0.873454793567356,215,385,364,81.95,5
A Whim- and Its Consequences - Collection of British Authors Vol. CXIV,pg51715.epub,Literary,James| G. P. R.,0.129,0.768,0.10300000000000000,7172,0.862566756857868,282,167,450,75.94,4
Corpus of a Siam Mosquito,pg5176.epub,Literary,Sills| Steven,0.12,0.789,0.091,4518,0.86750100131944,106,117,295,78.42,4
A Siren,pg5179.epub,Detective and Mystery,Trollope| Thomas Adolphus,0.13700000000000000,0.7710000000000000,0.092,7962,0.850610249402903,283,240,341,74.45,1
Daireen. Volume 1 of 2,pg51936.epub,Literary,Moore| Frank Frankfort,0.135,0.789,0.076,2717,0.859584384087521,117,116,195,77.99,4
Daireen. Volume 2 of 2,pg51937.epub,Literary,Moore| Frank Frankfort,0.14400000000000000,0.778,0.077,3037,0.859234586427813,107,111,182,79.74,4
Daireen. Complete,pg51938.epub,Literary,Moore| Frank Frankfort,0.14,0.784,0.076,5754,0.859828701654605,181,173,295,78.89,4
Priscilla and Charybdis: A Story of Alternatives,pg51972.epub,Literary,Moore| Frank Frankfort,0.139,0.7830000000000000,0.078,5869,0.8502446635630070,200,243,332,77.36,4
Well- After All,pg51988.epub,Literary,Moore| Frank Frankfort,0.14,0.757,0.10300000000000000,4448,0.850238359221424,120,207,252,78.54,4
The Confessions of Harry Lorrequer â Volume 1,pg5234.epub,Literary,Lever| Charles James,0.15,0.7660000000000000,0.083,1261,0.865918744702663,185,47,162,64.66,4
The Confessions of Harry Lorrequer â Volume 2,pg5235.epub,Literary,Lever| Charles James,0.152,0.754,0.094,1229,0.86612391316286,154,40,163,66.35,4
The Confessions of Harry Lorrequer â Volume 3,pg5236.epub,Literary,Lever| Charles James,0.162,0.763,0.075,566,0.868476473164206,110,17,74,63.2,4
The Confessions of Harry Lorrequer â Volume 4,pg5237.epub,Literary,Lever| Charles James,0.149,0.77,0.081,626,0.859950623000967,87,31,107,62.86,4
The Confessions of Harry Lorrequer â Volume 5,pg5238.epub,Literary,Lever| Charles James,0.163,0.7440000000000000,0.09300000000000000,1213,0.872623584469048,114,67,130,73.56,4
The Confessions of Harry Lorrequer â Volume 6,pg5239.epub,Literary,Lever| Charles James,0.154,0.7660000000000000,0.08,1348,0.8677914120569580,152,48,144,74.65,4
The Confessions of Harry Lorrequer â Complete,pg5240.epub,Literary,Lever| Charles James,0.155,0.759,0.086,6248,0.867786453166443,651,182,471,65.1,4
Youth- a Narrative,pg525.epub,Sea and Adventure,Conrad| Joseph,0.111,0.789,0.1,871,0.853044084207725,36,25,37,89.45,6
Kate Vernon: A Tale. Vol. 2 (of 3),pg53356.epub,Literary,Alexander| Mrs.,0.18100000000000000,0.7240000000000000,0.095,2050,0.885440863342336,180,173,172,80.77,4
The Touch of Abner,pg53604.epub,Literary,Cody| H. A.,0.134,0.7830000000000000,0.083,7075,0.879493532456083,234,187,390,93.43,4
Kate Vernon: A Tale. Vol. 3 (of 3),pg53668.epub,Literary,Alexander| Mrs.,0.18600000000000000,0.7120000000000000,0.102,2560,0.882648990564673,189,257,167,80.09,4
Baron Trigault's Vengeance,pg547.epub,Detective and Mystery,Gaboriau| Emile,0.142,0.735,0.12300000000000000,7671,0.873303709191436,203,310,511,79.2,1
At Last: A Novel,pg5622.epub,Literary,Harland| Marion,0.157,0.742,0.10100000000000000,3946,0.866172552517571,167,307,210,66.18,4
The Potato Child & Others,pg5662.epub,Christmas Stories,Woodbury| Lucia Prudence Hall,0.13700000000000000,0.768,0.096,514,0.864281133960322,29,50,29,92.75,0
The Prose of Alfred Lichtenstein,pg5663.epub,Literary,Lichtenstein| Alfred,0.14300000000000000,0.711,0.146,1642,0.879600981792679,116,71,123,72.56,4
The Queen of Sheba- and My Cousin the Colonel,pg5705.epub,Literary,Aldrich| Thomas Bailey,0.115,0.792,0.09300000000000000,3425,0.866545220371398,189,84,227,77.25,4
The Flyers,pg5848.epub,Literary,McCutcheon| George Barr,0.139,0.752,0.109,2015,0.876974715135177,73,99,129,84.5,4
Michael's Crag,pg5869.epub,Literary,Allen| Grant,0.154,0.738,0.107,2121,0.876001087143503,85,71,221,81.26,4
Danny's Own Story,pg587.epub,Humorous and Wit and Satire,Marquis| Don,0.111,0.8,0.08900000000000000,4746,0.859201337634036,219,160,329,92.98,3
Celibates,pg6005.epub,Literary,Moore| George Augustus,0.142,0.762,0.096,6755,0.865600031874548,209,350,305,83.21,4
Opening a Chestnut Burr,pg6028.epub,Literary,Roe| Edward Payson,0.182,0.6970000000000000,0.121,7513,0.874720723050105,136,306,399,78.34,4
Fran,pg6057.epub,Literary,Ellis| J. Breckenridge,0.156,0.745,0.099,5182,0.879465550486286,119,290,251,83.6,4
Philistia,pg6060.epub,Literary,Allen| Grant,0.163,0.748,0.08900000000000000,6393,0.881673820455668,452,199,363,70.69,4
From Jest to Earnest,pg6102.epub,Literary,Roe| Edward Payson,0.18,0.716,0.10400000000000000,7071,0.874496584870253,174,332,351,77.91,4
Their Yesterdays,pg6105.epub,Love and Romance,Wright| Harold Bell,0.155,0.752,0.09300000000000000,2988,0.83419714864132,39,165,246,71.07,5
A Day of Fate,pg6113.epub,Love and Romance,Roe| Edward Payson,0.18900000000000000,0.7040000000000000,0.107,6841,0.868402776588994,123,289,164,82.17,5
No Defense- Volume 1.,pg6292.epub,Literary,Parker| Gilbert,0.16400000000000000,0.7340000000000000,0.102,1520,0.864055021105794,77,49,112,90.72,4
No Defense- Volume 2.,pg6293.epub,Literary,Parker| Gilbert,0.136,0.7510000000000000,0.11200000000000000,1100,0.853462160655505,53,20,93,88.69,4
No Defense- Volume 3.,pg6294.epub,Literary,Parker| Gilbert,0.135,0.748,0.11700000000000000,2823,0.862103911231279,85,106,207,90.15,4
No Defense- Complete,pg6295.epub,Literary,Parker| Gilbert,0.147,0.745,0.107,4953,0.862727596825062,150,128,275,90.12,4
Carnac's Folly- Volume 1.,pg6296.epub,Literary,Parker| Gilbert,0.152,0.758,0.09,2315,0.853615940002762,48,81,182,93.77,4
Carnac's Folly- Volume 2.,pg6297.epub,Literary,Parker| Gilbert,0.162,0.731,0.106,619,0.858979752375978,19,61,73,92.78,4
Carnac's Folly- Volume 3.,pg6298.epub,Literary,Parker| Gilbert,0.156,0.7510000000000000,0.09300000000000000,2289,0.855484805308282,48,103,182,92.11,4
Carnac's Folly- Complete,pg6299.epub,Literary,Parker| Gilbert,0.155,0.7510000000000000,0.095,5079,0.85626646541221,90,180,298,92.97,4
A Knight of the Nineteenth Century,pg6311.epub,Literary,Roe| Edward Payson,0.161,0.7240000000000000,0.115,6468,0.870661863781362,169,237,472,74.97,4
Self-Raised- From the Depths,pg6376.epub,Literary,Southworth| Emma Dorothy Eliza Nevitte,0.152,0.747,0.1,12598,0.8714116265575,498,396,443,81.1,4
Once Aboard the Lugger-- The History of George and his Mary,pg6410.epub,Humorous and Wit and Satire,Hutchinson| A. S. M.,0.14400000000000000,0.743,0.114,9418,0.887314544143018,272,265,375,84.01,3
The Iron Woman,pg6474.epub,Literary,Deland| Margaret Wade Campbell,0.133,0.745,0.122,10661,0.869576010701673,161,455,421,83.53,4
The Grey Lady,pg6517.epub,Literary,Merriman| Henry Seton,0.142,0.772,0.086,4792,0.869565966447066,150,172,200,79.9,4
Any Coincidence Is - The Day Julia & Cecil the Cat Faced a Fate Worse Than Death,pg6526.epub,Literary,Callahan| Daniel,0.098,0.81,0.092,2131,0.883574800773944,71,72,125,82.51,4
Si'Wren of the Patriarchs,pg6592.epub,Literary,Cheney| Roland Jon,0.11600000000000000,0.757,0.127,4185,0.872426037953055,103,318,273,61.87,4
The Doctor's Daughter,pg6809.epub,Literary,Vera|,0.171,0.722,0.107,3534,0.875254754202539,143,174,169,66.58,4
Creatures That Once Were Men,pg681.epub,Literary,Gorky| Maksim,0.126,0.755,0.11900000000000000,1805,0.865190282082201,48,9,129,80.0,4
Average Jones,pg6864.epub,Detective and Mystery,Adams| Samuel Hopkins,0.11900000000000000,0.794,0.087,6388,0.876959224897714,276,54,324,82.58,1
The Happy Adventurers,pg6901.epub,Literary,Middleton| Lydia Miller,0.145,0.784,0.071,4133,0.881826785240138,206,187,162,90.14,4
Aikenside,pg6954.epub,Literary,Holmes| Mary Jane,0.142,0.76,0.098,2922,0.865045085701541,143,329,323,77.72,4
